url,No&Typeengines,NO ENGINES,AircraftType&reg,Year_of_Manufacture,Yr Manuf,AgeAircraft,AGE AIRCRAFT BAND,Date & Time,Time,TIME BAND,Date,SEASON,DAY OF WK,Year,Location,TYPE OF FLIGHT,NoCrew&Passengers,No of passengers,Injuries,INJURY CLASS,Aircraft Damage,DAMAGE CLASSIFICATION,PIC LICENCE,pic age,PIC AGE BAND,Total hrs,TOTAL HRS,Type Hrs,TYPE HRS,90 day Hrs,90 DAY HRS,28 day Hrs,28 DAY HRS
https://assets.publishing.service.gov.uk/media/61b1d596e90e0704439f4371/Cessna_FRA150L_Aerobat_G-CIIR_12-21.pdf,"1 rolls-royce continental o-240-a piston 
engine",1,": cessna fra150l, aerobat, g-ciir",1973 (serial no187),1973,47,5,11 october 2020 at 1342,1342,1200-1459,11/10/2020,Autumn,Sun,2020,": troutbeck airfield, cumbria",private,: crew - 1 passengers - none,0,: crew - 1 (fatal) passengers - n/a,1,: destroyed,1,private pilot licence,44,41-50,69,1,52,3,3,1,2,2
https://assets.publishing.service.gov.uk/media/6167f9f3e90e07197867eb0e/Grob_G109_G-CLIA_11-21.pdf,1 limbach l 2000-eb1aa piston engine,1,": grob g109, g-clia",1982 (serial no6108),1982,39,4,28 may 2021 at 1630,1630,1500-1759,28/05/2021,Spring,Fri,2021,": husbands bosworth, leicester",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,": extensive damage. the starboard wing and 
fuselage broke in two, the left wing broke but 
remained attached. propeller damaged",2,private pilot licence,59,51-60,169,2,38,2,5,2,5,3
https://assets.publishing.service.gov.uk/media/6167f9bb8fa8f52985dd7549/Corby_CJ-1_Starlet_G-CBHP_11-21.pdf,1 jabiru 2200a piston engine,1,": corby cj-1 starlet, g-cbhp",2005 (serial nopfa 134-12498),2005,16,2,2 july 2021 at 1605,1605,1500-1759,02/07/2021,Summer,Fri,2021,": bluebutts farm, slaidburn, lancashire",private,: crew - 1 passengers - none,0,: crew - 1 (serious) passengers - n/a,2,: beyond economic repair,2,private pilot licence,81,70+,1141,4,332,5,2,1,2,2
https://assets.publishing.service.gov.uk/media/61b20df58fa8f50379269eec/Jodel_D120_G-BKAE_10-21.pdf,"1 continental motors corp c90-14f piston 
engine",1,": jodel d120, g-bkae",1961 (serial no200),1961,60,6,23 june 2021 at 1055,1055,0900-1159,23/06/2021,Summer,Wed,2021,": shacklewell airfield, stamford, 
lincolnshire",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,: damaged beyond economical repair,2,private pilot licence,79,70+,894,4,20,2,5,2,5,3
https://assets.publishing.service.gov.uk/media/614aeb83e90e070442fbde8c/GY201_Amateur_Built_G-BEBR_10-21.pdf,"1 continental motors corp o-200-a piston 
engine",1,": gy201 amateur built, g-bebr",2007 (serial nopfa 1824),2007,14,2,26 may 2021 at 1753,1753,1500-1759,26/05/2021,Spring,Wed,2021,": lower durston, somerset",private,: crew - 1 passengers - none,0,: crew - 1 (serious) passengers - n/a,2,: landing gear and wing damaged,3,private pilot licence,76,70+,5000,5,2,1,15,3,5,3
https://assets.publishing.service.gov.uk/media/614aeb578fa8f503c320a15a/CAP_232_G-IITC_10-21.pdf,1 lycoming aeio-580-b1a piston engine,1,": cap 232, g-iitc",1998 (serial no15),1998,23,3,12 june 2021 at 1220,1220,1200-1459,12/06/2021,Summer,Sat,2021,": wombleton airfield, north yorkshire",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,": propeller, landing gear and aileron damaged",3,private pilot licence,36,31-40,324,3,50,3,18,3,7,3
https://assets.publishing.service.gov.uk/media/614aeb1ad3bf7f05baff2b9b/Aeroprakt_A32_Vixxen_G-CLEH_10-21.pdf,1 rotax 912uls piston engine,1,": aeroprakt a32 vixxen, g-cleh",2019 (serial nolaa 411-15590),2019,2,1,28 june 2021 at 1530,1530,1500-1759,28/06/2021,Summer,Mon,2021,": rossall airfield, lancashire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,": nosewheel collapsed and damage to the 
propeller",3,private pilot licence,71,70+,481,3,144,4,16,3,7,3
https://assets.publishing.service.gov.uk/media/618cdfd4d3bf7f055c4b7568/Cirrus_SR22_G-CTAM_11-21.pdf,1 teledyne continental io-550-n piston engine,1,": cirrus sr22, g-ctam",2007 (serial no2740),2007,13,2,31 may 2020 at 1345,1345,1200-1459,31/05/2020,Spring,Sun,2020,": calshot spit, hampshire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,: damaged beyond economical repair,2,private pilot licence,56,51-60,587,3,89,3,11,3,6,3
https://assets.publishing.service.gov.uk/media/6137868be90e0704352cbb1a/Rans_S6-ES_Coyote_G-CCJN_09-21.pdf,1 rotax 582-48 piston engine,1,": rans s6-es coyote, g-ccjn",2005 (serial nopfa 204-13575),2005,15,2,18 october 2020 at 1215,1215,1200-1459,18/10/2020,Autumn,Sun,2020,": 500 m east of insch airfield, aberdeenshire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,": collapsed nose landing gear, damaged right 
landing gear leg and dented engine cowling",3,private pilot licence,67,61-70,702,4,1,1,40,4,15,4
https://assets.publishing.service.gov.uk/media/6137877b8fa8f503b1201548/Spitfire_Mk_26_G-CLKN_09-21.pdf,1 isuzu 6ve1 piston engine,1,": spitfire mk 26, g-clkn",2019 (serial nopfa 324-14634),2019,2,1,22 april 2021 at 1455,1455,1200-1459,22/04/2021,Spring,Thu,2021,": breighton airfield, breighton, selby",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,: propeller broken and damage to left wing,3,airline transport pilot licence,65,61-70,22000,5,6,1,24,4,15,4
https://assets.publishing.service.gov.uk/media/6114dfbee90e0705445c3da7/Druine_D.31_Turbulent_G-ARNZ_08-21.pdf,1 volkswagen 1600 piston engine,1,": druine d.31 turbulent, g-arnz",1961 (serial nopfa 579),1961,59,5,18 october 2020 at 1510,1510,1500-1759,18/10/2020,Autumn,Sun,2020,": damyns hall aerodrome, upminster",private,: crew - 1 passengers - none,0,: crew - 1 (minor) passengers - n/a,3,: extensive damage,2,airline transport pilot licence,26,21-30,391,3,21,2,32,4,9,3
https://assets.publishing.service.gov.uk/media/6114e03c8fa8f53dc274c719/Piper_PA-44-180_G-BGCO_08-21.pdf,2 lycoming o-360-e1a6d piston engines,2,": piper pa-44-180, g-bgco",1978 (serial no44-7995128),1978,43,5,12 february 2021 at 1310,1310,1200-1459,12/02/2021,Winter,Fri,2021,": blackpool airport, lancashire",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,: damaged beyond economic repair.,2,airline transport pilot licence,70,61-70,16500,5,1000,5,45,4,17,5
https://assets.publishing.service.gov.uk/media/60c229f8e90e074397d8c8a8/Cessna_F177RG_G-AYSY_07-21.pdf,1 lycoming io-360-a1b6 piston engine,1,": cessna f177rg, g-aysy",1971 (serial no26),1971,49,5,7 september 2020 at 1500,1500,1500-1759,07/09/2020,Autumn,Mon,2020,: leicester airport,private,: crew - 1 passengers - 1,1,: crew - 1 (minor) passengers - 1 (minor),3,": damage to the nose landing gear, propeller and 
engine",3,private pilot licence,31,31-40,105,2,76,3,20,4,12,4
https://assets.publishing.service.gov.uk/media/60c229a68fa8f57cf12e6115/DA_42_NG_G-HAKA_07-21.pdf,2 austro e4-c piston engines,2,": da 42 ng, g-haka",2015 (serial no42.n158),2015,5,1,8 december 2020 at 1020,1020,0900-1159,08/12/2020,Winter,Tue,2020,": leeds bradford airport, west yorkshire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,: none,4,airline transport pilot licence,45,41-50,2013,5,930,5,44,4,16,5
https://assets.publishing.service.gov.uk/media/60c22937e90e074397d8c8a7/Nicollier_HN_700_Menestrel_II_G-MINS_07-21.pdf,1 volkswagen 1900 piston engine,1,": nicollier hn 700 menestrel ii, g-mins",1996 (serial nopfa 217-12354),1996,25,3,30 march 2021 at 1200,1200,1200-1459,30/03/2021,Spring,Tue,2021,": bedlands gate airfield, cumbria",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,: propeller and engine shock loaded,3,private pilot licence,60,51-60,1328,4,1,1,2,1,0,1
https://assets.publishing.service.gov.uk/media/60c228ded3bf7f4bd842e2bb/Pioneer_300_G-GTOM_07-21.pdf,1 rotax 912uls piston engine,1,": pioneer 300, g-gtom",2008 (serial nolaa 330-14795),2008,13,2,28 february 2021 at 1718,1718,1500-1759,28/02/2021,Winter,Sun,2021,": wadswick farm airstrip, box, somerset",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,": cracked propeller blades, damage to nose 
landing gear and engine cowling",3,private pilot licence,75,70+,628,4,102,4,2,1,1,1
https://assets.publishing.service.gov.uk/media/60c2287dd3bf7f4bcfe764da/Piper_PA-28-181_G-JANT_07-21.pdf,1 lycoming o-360-a4m piston engine,1,": piper pa-28-181, g-jant",1983 (serial no28-8390075),1983,38,4,30 april 2021 at 1814,1814,1800-2359,30/04/2021,Spring,Fri,2021,": bolt head airfield, kingsbridge, devon",private,: crew - 1 passengers - 3,3,: crew - none  passengers - none,4,": damage to fuselage, both wings, undercarriage 
and propeller",3,private pilot licence,37,31-40,143,2,73,3,11,3,6,3
https://assets.publishing.service.gov.uk/media/60c2209fd3bf7f4bcb0efd2d/Starduster_Too_SA300_G-WINN_07-21.pdf,1 lycoming o-360-c2d piston engine,1,": starduster too sa300, g-winn",1973 (serial no615),1973,47,5,26 november 2020 at 1346,1346,1200-1459,26/11/2020,Autumn,Thu,2020,": haverfordwest airport, pembrokeshire",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,": landing gear collapsed, right wing and propeller 
damaged",3,private pilot licence,56,51-60,385,3,235,4,12,3,8,3
https://assets.publishing.service.gov.uk/media/60c2206be90e07438f7af656/Vans_RV-7_G-CDME_07-21.pdf,1 superior xp-io-360-a1a2 piston engine,1,": vans rv-7, g-cdme",2006 (serial nopfa 323-14151),2006,15,2,28 february 2021 at 1400,1400,1200-1459,28/02/2021,Winter,Sun,2021,": farm strip near goose green, west sussex",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,": moderate damage to engine and mount, 
propeller, canopy, rudder, fin and spats",3,private pilot licence,53,51-60,2743,5,300,4,3,1,1,1
https://assets.publishing.service.gov.uk/media/6114ddf88fa8f53dc73d7219/Cessna_185A_G-BLOS_08-21.pdf,"1 continental motors corp io-470-f piston 
engine",1,": cessna 185a skywagon, g-blos",1962 (serial no185-0359),1962,58,5,7 october 2020 at 1620,1620,1500-1759,07/10/2020,Autumn,Wed,2020,": pauncefoot airstrip, romsey",private,: crew - 1 passengers - none,0,: crew - 1 (serious) passengers - n/a,2,": wings separated and significant fuselage 
damage",2,private pilot licence,63,61-70,395,3,42,2,5,2,0,1
https://assets.publishing.service.gov.uk/media/60c1cd49d3bf7f4bca6e72c6/Cirrus_SR_22_N8163P_06-21.pdf,1 continental io-360 ser piston engine,1,": cirrus sr 22, n8163p",2004 (serial no1391),2004,16,2,31 july 2020 at 1203,1203,1200-1459,31/07/2020,Summer,Fri,2020,": cotswold (kemble) airport, gloucestershire",private,: crew - 1 passengers - 2,2,: crew - none passengers - none,4,": damage to landing gear, propeller and left wing 
on n8163p and damage to the right wing on a 
parked aircraft",3,private pilot licence,67,61-70,698,4,199,4,5,2,1,1
https://assets.publishing.service.gov.uk/media/6076f9eae90e076f5589bbdf/Piper_PA-28-161_Warrior_II_G-BTRY_05-21.pdf,1 lycoming o-320-d3g piston engine,1,": piper pa-28-161 warrior ii, g-btry",1981 (serial no28-8116190),1981,39,4,13 september 2020 at 1655,1655,1500-1759,13/09/2020,Autumn,Sun,2020,": enstone airfield, oxfordshire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,": damage to left main landing gear, left wing 
and tailplane",3,private pilot licence,73,70+,18400,5,1415,5,112,5,38,5
https://assets.publishing.service.gov.uk/media/6076fa3dd3bf7f400f5b3c44/Piper_PA-28-161_G-BZDA_05-21.pdf,1 lycoming o-320-d3g piston engine,1,": piper pa-28-161, g-bzda",2000 (serial no2842087),2000,20,3,13 september 2020 at 1742,1742,1500-1759,13/09/2020,Autumn,Sun,2020,": white waltham, berkshire",training/instruction,: crew - 2 passengers - none,0,: crew - none passengers - n/a,4,": landing gear collapsed.  bent propeller blade 
and left wing root skin creased",3,private pilot licence,60,51-60,1008,4,574,5,71,5,35,5
https://assets.publishing.service.gov.uk/media/6076fa678fa8f5735ae893b8/Pioneer_300_G-CGTL_05-21.pdf,1 rotax 912uls engine,1,": pioneer 300, g-cgtl",2012 (serial nolaa 330-15038),2012,8,1,25 may 2020 at 1400,1400,1200-1459,25/05/2020,Spring,Mon,2020,": near abergavenny airfield, gwent",private,: crew - 1 passengers - none,0,: crew - none             passengers - n/a,4,: damage to propeller and lower fuselage,3,private pilot licence,53,51-60,1306,4,4,1,10,3,0,1
https://assets.publishing.service.gov.uk/media/6076fabcd3bf7f401340b3d7/Beech_B200_G-YVIP_05-21.pdf,"2 pratt & whitney canada pt6a-42 turboprop 
engines",2,": beech b200, g-yvip",1988 (serial nobb-1306),1988,32,4,23 october 2020 at 0920,920,0900-1159,23/10/2020,Autumn,Fri,2020,": bournemouth airport, dorset",private,: crew - 2 passengers - none,0,: crew - none passengers - n/a,4,: circuit breaker panel damaged,3,airline transport pilot licence,40,31-40,7200,5,900,5,45,4,20,5
https://assets.publishing.service.gov.uk/media/6087c34e8fa8f51b909ca0e2/Replica_Royal_Aircraft_Factory_BE2c_G-AWYI_06-21.pdf,"1 de havilland gipsy major mk 10-1 piston 
engine",1,": replica royal aircraft factory be2c, g-awyi",1969 (serial no1),1969,51,5,2 september 2020 at 1038,1038,0900-1159,02/09/2020,Autumn,Wed,2020,": sywell aerodrome, northamptonshire",private,: crew - 1 passengers - none,0,: crew - 1 (serious) passengers - n/a,2,: severe damage to entire airframe,2,private pilot licence,57,51-60,1747,4,287,4,18,3,14,4
https://assets.publishing.service.gov.uk/media/604f4339d3bf7f1d0da757af/Rockwell_Commander_112_G-LITE_04-21.pdf,1 lycoming io-360-c1d6 piston engine,1,": rockwell commander 112, g-lite",1975 (serial no291),1975,45,5,23 september 2020 at 1410,1410,1200-1459,23/09/2020,Autumn,Wed,2020,": perranporth airfield, cornwall",private,: crew - 1 passengers - 2,2,: crew - none passengers - none,4,: extensive damage to landing gear and left wing,2,airline transport pilot licence,67,61-70,6632,5,45,2,149,5,59,5
https://assets.publishing.service.gov.uk/media/604f42f5e90e077fe7a5f447/Europa_G-BXTD_04-21.pdf,1 rotax 912-ul piston engine,1,": europa, g-bxtd",2000 (serial nopfa 247-12772),2000,20,3,28 july 2020 at 1226,1226,1200-1459,28/07/2020,Summer,Tue,2020,": enstone airfield, oxfordshire",private,: crew - 2 passengers - none,0,: crew - none passengers - n/a,4,": damage to right wing, undercarriage strut, flaps 
and fuselage aft of the wing",3,airline transport pilot licence,65,61-70,20076,5,91,3,37,4,21,5
https://assets.publishing.service.gov.uk/media/604f448fe90e077fe5a7a114/Scheibe_Super_Falke_SF25E_G-KDEY_04-21.pdf,1 limbach sl 1700-ea1 piston engine,1,": scheibe super falke sf25e, g-kdey",1976 (serial no4325),1976,44,5,23 march 2020 at 1651,1651,1500-1759,23/03/2020,Spring,Mon,2020,": aston down airfield, gloucestershire",private,: crew - 1 passengers - none,0,: crew - 1 (serious) passengers - n/a,2,: destroyed,1,private pilot licence,72,70+,3446,5,344,5,1,1,1,1
https://assets.publishing.service.gov.uk/media/602bea0a8fa8f503809d0331/Cessna_F150K_G-BJOV_03-21.pdf,"1 continental motors corp o-200-a piston 
engine",1,": cessna f150k, g-bjov",1970 (serial no558),1970,50,5,1 october 2020 at 1615,1615,1500-1759,01/10/2020,Autumn,Thu,2020,": near tiff enden airfi eld, kent",private,: crew - 2 passengers - none,0,: crew - none passengers - n/a,4,": severe damage to nose landing gear.  damage
to wings, fuselage, engine and propeller",2,private pilot licence,55,51-60,1146,4,851,5,28,4,6,3
https://assets.publishing.service.gov.uk/media/602beb20d3bf7f031ce135ff/Jabiru_J430_G-KIDD_03-21.pdf,1 jabiru 3300a piston engine,1,": jabiru j430, g-kidd",2006 (serial nopfa 336-14541),2006,14,2,24 march 2020 at 1400,1400,1200-1459,24/03/2020,Spring,Tue,2020,": high cross airfi eld, hertfordshire",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,": damage to nose leg and landing gear, engine 
components and cowling, and wing mounts",3,private pilot licence,53,51-60,520,3,80,3,0,1,0,1
https://assets.publishing.service.gov.uk/media/602bec698fa8f5037b3420b8/Piper_PA-28-161_G-BJCA_03-21.pdf,1 lycoming o-320-d3g piston engine,1,": piper pa-28-161, g-bjca",1979 (serial no28-7916473),1979,41,5,10 july 2020 at 1320,1320,1200-1459,10/07/2020,Summer,Fri,2020,": shoreham airport, west sussex",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,: none,4,private pilot licence,62,61-70,453,3,134,4,0,1,0,1
https://assets.publishing.service.gov.uk/media/602bed7dd3bf7f03132e9718/Reims_Cessna_F152_G-BHFI_03-21.pdf,1 lycoming o-235-l2c piston engine,1,": reims cessna f152, g-bhfi",1980 (serial no1685),1980,40,5,8 september 2020 at 1610,1610,1500-1759,08/09/2020,Autumn,Tue,2020,": wards stone, forest of bowland, lancashire",training/instruction,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,: damaged windscreen and right main landing gear,3,student,42,41-50,49,1,48,2,13,3,12,4
https://assets.publishing.service.gov.uk/media/6037bbf1e90e07055167bb50/Rans_S6-116_Coyote_II_G-BUWK_04-21.pdf,1 rotax 912-ul piston engine,1,": rans s6-116 coyote ii, g-buwk",1993 (serial nopfa 204a-12448),1993,27,3,4 august 2020 at 1000,1000,0900-1159,04/08/2020,Summer,Tue,2020,: bradleyï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,private,: crew - 1 passengers - none,0,: crew - 1 (fatal) passengers - n/a,1,: destroyed,1,private pilot licence,65,61-70,6070,5,5800,5,79,5,37,5
https://assets.publishing.service.gov.uk/media/5ffef79d8fa8f5640b6db012/DHC-1_Chipmunk_22_G-BCKN_02-21.pdf,1 lycoming o-360-a4a piston engine,1,": dhc-1 chipmunk 22, g-bckn",1952 (serial noc1/0707),1952,68,6,17 october 2020 at 1050,1050,0900-1159,17/10/2020,Autumn,Sat,2020,": blackpool airport, lancashire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,: minor damage to right wing surface and flap,3,private pilot licence,83,70+,957,4,35,2,20,4,1,1
https://assets.publishing.service.gov.uk/media/5ffef7eae90e0763a12eae3f/Pelican_PL_G-MPAC_02-21.pdf,1 rotax 912-ul piston engine,1,": pelican pl, g-mpac",2001 (serial nopfa 165-12944),2001,19,2,30 august 2020 at 1205,1205,1200-1459,30/08/2020,Summer,Sun,2020,": stoke golding airfi eld, warwickshire",private,: crew - 1 passengers - 1,1,: crew - 1 (serious) passengers - none,2,": damage to propeller, landing gear, wings and 
fuselage",3,private pilot licence,63,61-70,630,4,114,4,13,3,3,2
https://assets.publishing.service.gov.uk/media/5ffef825e90e0763a60553fb/Piper_PA-28-151_G-CKIO_02-21.pdf,1 lycoming o-320-d3g piston engine,1,": piper pa-28-151, g-ckio",1976 (serial no28-7615340),1976,44,5,5 september 2020 at 1040,1040,0900-1159,05/09/2020,Autumn,Sat,2020,": woodside farm, hockerton, nottinghamshire",training/instruction,: crew - 2 passengers - none,0,: crew - none passengers - n/a,4,: minor damage to wing tip and strobe light,3,airline transport pilot licence,33,31-40,514,3,228,4,6,2,6,3
